id,price
0,15146.246631388673
1,16532.071871092125
2,1182.762023708177
3,562.712684462099
4,3597.227526296835
5,1866.919344254775
6,884.3020734171431
7,5269.674910166052
8,772.7498075934385
9,4070.866285359277
10,8430.923715975767
11,3957.377405632052
12,599.21224469966
13,992.9581887189635
14,3939.1176631254234
15,7327.495734378931
16,2177.112598491815
17,1779.9248414247697
18,2365.750743241366
19,17014.47494038304
20,4884.732467094778
21,5692.453652287192
22,6790.487892536053
23,1066.2667898114473
24,1239.5986455699997
25,981.5859758539998
26,2703.3181170393123
27,604.2353042031016
28,1646.9129906796502
29,5076.975626266027
30,4296.757179669741
31,976.821583569694
32,5935.777184375907
33,996.4220251267851
34,3348.0716158783057
35,515.9924739959037
36,599.4260927281
37,2368.1606002429457
38,2912.962397260506
39,596.5829215495909
40,894.4539952973009
41,4265.16988205202
42,2920.948643242432
43,6423.702775086518
44,3980.895109855067
45,3079.754217209632
46,8194.681637221885
47,1903.6588458616068
48,11521.172981132144
49,657.1377242486436
50,1947.8860989253067
51,844.7864689093307
52,8993.349888342947
53,3289.9913788932704
54,10693.267202371431
55,6714.9935092172
56,802.1557194286637
57,796.807874649372
58,5179.364890132745
59,6375.4658187365
60,3813.514483295723
61,910.8238960005908
62,16732.83586066117
63,11378.149567405932
64,2628.080762710948
65,7239.181990510958
66,984.3696631722635
67,1663.2064427380712
68,9173.176497692742
69,806.8163207205712
70,3921.8348941691875
71,597.751110381929
72,1194.5688629527747
73,874.5345354264739
74,3889.33995732892
75,2723.452102297852
76,1462.9231781771944
77,1771.6559532583706
78,4353.229082952462
79,5516.071890062183
80,669.6548706837991
81,1195.3654642436343
82,1386.5168736279186
83,1197.781677653867
84,4506.422812300804
85,691.9992448997422
86,690.0549358733222
87,2154.7689278495263
88,2945.6577196721537
89,11650.88073447476
90,1613.445527673664
91,571.4396220960216
92,524.239438823458
93,457.5735538902421
94,3508.774804365195
95,15051.546699614843
96,901.526287187706
97,1900.4322265407202
98,475.14104207374874
99,2339.0435694567695
100,739.7205977877704
101,516.2290355096129
102,2261.604657664853
103,4196.972281812194
104,865.4758734167946
105,5814.350321843221
106,996.5432076184711
107,5286.610207367367
108,5128.382190447705
109,16050.246260188143
110,16083.782307872312
111,1041.4314472581514
112,3813.3739965253862
113,4277.4867646313605
114,3156.6342728860814
115,785.9673070954968
116,738.0407107540316
117,1675.0828832031502
118,4248.033660809334
119,1709.40058442207
120,1146.5922491581937
121,649.4892367371982
122,17016.684694600488
123,4353.979311185445
124,3584.56243541016
125,5832.848945970455
126,9504.220626193637
127,10881.06541032613
128,850.9285425914408
129,408.5428276119694
130,2587.0430518698313
131,2931.6013543259737
132,6152.615894841823
133,6521.16264079266
134,6143.389330481207
135,2814.1518378966493
136,792.8513800686302
137,1036.303778117235
138,1197.5675513735819
139,3697.3174441691904
140,8251.103907685707
141,4346.471063139243
142,5169.049080381455
143,1315.8884382223985
144,15035.016384340905
145,12475.792889660066
146,459.82489960987164
147,10440.523050653745
148,3375.5224408829636
149,2886.4063219344894
150,3653.1951959896014
151,2104.0385457389702
152,7475.590265516044
153,1793.8982511055067
154,4854.8920444424675
155,4631.39260226638
156,1922.6335395552935
157,4180.395334025354
158,3099.737008315817
159,6581.553492403813
160,2571.4496236910536
161,9739.787847427107
162,760.1639604652541
163,3956.8878991704487
164,1403.8886025435395
165,868.4240883333192
166,956.3228500608108
167,578.2031105087436
168,2450.5998958013975
169,780.7974766318094
170,15738.511333484812
171,831.3504728542622
172,671.8479929109569
173,2886.117877182718
174,16733.843995620904
175,1392.1560646859812
176,1756.7151720593317
177,2833.60204233005
178,1271.670861215379
179,3923.49658350059
180,3593.696327136376
181,1093.4434800488202
182,557.4812830385247
183,11108.888518733902
184,1023.1398146314774
185,1387.839607619362
186,805.968283986236
187,4063.469699665805
188,4243.53266360909
189,1022.8515631354074
190,2421.31146594904
191,3933.2752432578395
192,2650.5125834193486
193,2350.9994784573137
194,1011.7881750128779
195,799.2244074227776
196,758.387565924332
197,16957.35516497727
198,5491.749027540382
199,8022.247129021801
200,935.7603155717189
201,16005.59069484451
202,3595.911019373987
203,4725.07155927684
204,5287.920333498426
205,5037.134915232952
206,13573.737605525219
207,1391.9941790910186
208,3341.582998612587
209,4515.253970430607
210,7741.343124003122
211,2076.246401743423
212,4377.621548114749
213,1040.6291679993178
214,1308.2459740182076
215,14872.733327486736
216,776.6079387806719
217,9337.624914878132
218,11762.176469065775
219,2211.7702421314966
220,1184.2204628807779
221,12232.30970810511
222,980.0280919666253
223,12337.05116794103
224,2358.6956034213704
225,2903.755183559638
226,4758.981683722037
227,7761.6639511406765
228,6775.7060406610635
229,9316.336694122265
230,2022.3634292817007
231,728.0325654954454
232,601.5932467431792
233,14123.654022487875
234,3269.3912925096856
235,1100.9038464104062
236,533.4575890993714
237,15599.473252529953
238,2650.236738366102
239,501.02173488312377
240,3480.6421406715554
241,649.2715390631668
242,8823.892927187886
243,1133.4226745224835
244,6323.377722359989
245,801.3962254837538
246,507.5475995517008
247,12616.14927109578
248,4712.925473564908
249,4128.923376609121
250,1665.4252912303666
251,1090.341118171029
252,3030.5000692733474
253,1899.6818024404438
254,13310.057869174083
255,4250.787904101807
256,687.0994025212243
257,7084.015150505214
258,1044.3334274920094
259,2423.041696699887
260,746.504177240251
261,5446.460281088286
262,14893.960572651571
263,925.2842899016631
264,1884.660872943598
265,834.354512394729
266,5614.389449897333
267,4420.262946471985
268,3705.351119202235
269,1220.6110642439414
270,11979.664730690056
271,8148.288960712466
272,3692.274307300038
273,1769.8229118771706
274,8404.746082160525
275,5902.166739751057
276,1054.8119966668899
277,12747.401324697854
278,1333.819593601919
279,679.9076512878423
280,5000.923476748791
281,3564.6644992922634
282,487.5899259930513
283,697.2376528269291
284,1721.4234687918915
285,1079.8713634045307
286,14860.68364847315
287,8649.945454042558
288,839.1247617903928
289,4406.651223147609
290,933.5290819398859
291,11970.049278381699
292,1793.121453764765
293,5075.690186510026
294,2673.829304073413
295,4318.496216875521
296,1632.2193173717546
297,2426.553672441521
298,15593.278857076839
299,1654.003747029484
300,7496.395190590368
301,1852.5963338267225
302,4199.222138463452
303,6418.233844948711
304,4778.65032895912
305,1082.7349787122637
306,6554.778603847578
307,954.4369474009468
308,3703.145775056709
309,3557.2668280731477
310,2821.82821182636
311,3409.119750307389
312,4701.751531083503
313,9100.878835302443
314,873.6728104217962
315,700.5332432501522
316,1024.371571501774
317,2700.5735391564085
318,2678.861051296846
319,12361.61108090754
320,1966.4599540069687
321,771.8397934183005
322,5447.216190393952
323,2989.9882700011635
324,13445.17520798844
325,442.7283763326958
326,648.9609254152679
327,11206.412867314275
328,1691.0070900932972
329,768.3830503972393
330,712.0453451718555
331,2414.5150188628827
332,3563.4449013873955
333,2941.242881764274
334,1650.376143928994
335,10287.668242415935
336,506.8890381800171
337,8029.830245124693
338,4627.421534401869
339,2499.3371168112967
340,637.3681308102827
341,1908.9122286729275
342,9014.635154625654
343,3990.0849349999808
344,9238.174846600603
345,935.8930594399504
346,2548.6162192621146
347,5478.900152146741
348,3811.13341733367
349,2073.1066129454134
350,5129.609439709387
351,529.4143257845514
352,1320.0757459592764
353,681.3632246055256
354,10287.680167442413
355,10408.854939922983
356,2077.1225257642704
357,1170.5984200842975
358,1344.0599842028575
359,487.1149952742337
360,7456.424998081326
361,887.9703784917103
362,689.884772464559
