id,price
0,15250.518644786023
1,16782.36737866698
2,967.0131005624874
3,483.46070573196187
4,3252.104558352792
5,1884.6221561612579
6,895.6922833765943
7,4758.537348805282
8,787.584278436488
9,4255.417242142684
10,8324.398164639948
11,3934.2625426845057
12,584.7032132596871
13,977.1980499084866
14,4244.030735315167
15,7282.845766512359
16,2140.7724542489145
17,1858.4353816472133
18,2315.9071612516273
19,16823.415112457224
20,5054.082130484443
21,5375.300964055383
22,7133.693253771118
23,1102.5718202036453
24,1270.1277140370116
25,974.0938144483066
26,2749.0170646768756
27,600.4163739152101
28,1774.6540758666351
29,4882.507626936856
30,4397.8926503933235
31,981.1005940226767
32,6126.120894612639
33,980.9193142663667
34,3430.362844197319
35,561.220678125536
36,662.254154604653
37,2136.042336297401
38,2890.5487894927096
39,609.1054479288784
40,914.0393793908979
41,4344.562610304136
42,2871.2292035342684
43,6407.781447896847
44,4062.7853376529483
45,3259.4120948288264
46,7763.027937351516
47,1879.676401151122
48,11913.613641429343
49,693.829639133163
50,2042.6274441786597
51,840.1953730604414
52,8968.639507130401
53,3305.1809823667263
54,10296.67371252565
55,6678.713602357031
56,820.7950749014851
57,795.897784606828
58,5033.492836609865
59,6524.405353413104
60,3879.565819064178
61,913.2238590767585
62,16438.69047950611
63,11028.85928401339
64,2734.421847717393
65,7245.9796507621595
66,992.7181938210135
67,1867.0595825455464
68,9176.67911804598
69,916.626034967271
70,3903.4729228016586
71,528.3207084763797
72,1190.940507199863
73,923.1356160752354
74,3831.765739662339
75,2711.9075896249565
76,1459.7055357772167
77,1814.74277058839
78,4249.989219148284
79,5671.586294299032
80,690.39720373158
81,1152.6939015061544
82,1338.34613335275
83,1257.8935750082544
84,4949.322440629415
85,750.2006662680087
86,741.4967294395697
87,2147.2094973879816
88,3038.4835247242154
89,11888.419859055204
90,1681.6745889177114
91,663.7805050788638
92,458.2921070158383
93,588.7404275238362
94,3464.855134897744
95,14547.208548463626
96,891.9306400985089
97,1853.534638971765
98,488.8383103829725
99,2309.3516348993376
100,740.9926529247631
101,533.482597065045
102,2387.0567952786428
103,4173.471122692095
104,878.3307276533111
105,5900.885158402767
106,989.4191525752551
107,5458.7956937127865
108,5057.3331220594455
109,16073.466132481128
110,15995.70647599274
111,1037.8811792511328
112,3946.2946894611155
113,4200.937790783789
114,2986.1434554151197
115,834.9364269050112
116,733.0685036146979
117,1505.9572528283995
118,4339.799417745837
119,1683.3600399238287
120,1091.1555778494073
121,657.1335865007608
122,17558.839444901198
123,4346.080577424152
124,3609.872668597712
125,5460.854003276061
126,9490.956396813894
127,11086.584756252774
128,774.8315545166507
129,510.66427219809395
130,2556.104196466753
131,2962.2806572705426
132,5902.466669057268
133,6488.590563835307
134,6011.7743566666
135,2861.53148646095
136,719.4127770108622
137,1009.4854737524553
138,1117.2193494463086
